geo_aggregation_level,geoid,name,industrial_diversity,economic_complexity_index,economic_complexity_percentile_score,strategic_index,strategic_index_percentile
1,12071,Lee County,243,1.39316050292414,89.41,-9.55938697153911,81.45
1,12073,Leon County,175,2.11667091711985,96.34,-10.1633575665424,78.14
1,12075,Levy County,160,-0.0907848270336549,53.01,-9.12442290965811,83.77
1,12077,Liberty County,48,-1.07315588570934,11.9,-14.495215649796,37.96
1,12079,Madison County,99,-0.843268699320507,20.27,-15.5839138949869,20.81
1,12081,Manatee County,262,1.41801207760748,89.91,-4.35490125426591,96.53
1,12083,Marion County,258,0.883445399563751,80.62,1.24450788699576,99.55
1,12085,Martin County,232,1.38219937645871,89.31,-8.8064508978031,84.95
1,12086,Miami-Dade County,333,2.31793884322813,97.58,-12.6057722864697,59.34
1,12087,Monroe County,169,1.22198350371103,86.92,-11.0576591166249,72.32
1,12089,Nassau County,202,0.655856323085425,76.01,-8.62542640637568,85.65
1,12091,Okaloosa County,157,1.7639050928964,93.8,-13.9225252506723,45.69
1,12093,Okeechobee County,141,-0.499827317805968,36.08,-11.9960243114723,64.65
1,12095,Orange County,240,2.58830410849699,99.01,-12.3897866937349,61.34
1,12097,Osceola County,208,1.1367035509126,85.43,-9.84124620287384,79.83
1,12099,Palm Beach County,286,2.02970481326855,95.42,-8.12700072060735,88.13
1,12101,Pasco County,247,1.03996598866679,83.36,-3.88715416223397,96.91
1,12103,Pinellas County,321,2.34926759395998,97.77,-14.3306991164743,40.41
1,12105,Polk County,261,1.21004814942483,86.76,0.330946741144207,99.24
1,12107,Putnam County,150,-0.068458427417731,53.61,-13.0985387186369,54.22
1,12109,St. Johns County,228,1.50754512490007,91.19,-8.80003397631486,85.05
1,12111,St. Lucie County,236,0.841609506444697,79.64,-3.73699690824955,97.04
1,12113,Santa Rosa County,215,0.769610264929015,78.36,-5.70647944406635,94.69
1,12115,Sarasota County,255,1.62141920070269,92.52,-8.96468188148034,84.31
1,12117,Seminole County,278,1.94851025757663,95.04,-10.0403465558686,78.81
1,12119,Sumter County,153,0.427540843759516,70.41,-13.7370022706492,47.82
1,12121,Suwannee County,125,-0.590326447969546,31.18,-14.1440230427301,42.67
1,12123,Taylor County,104,-0.0515788708947193,54.09,-16.4201020853737,10.09
1,12125,Union County,59,-1.03157276956863,13.33,-16.7592477145651,6.43
1,12127,Volusia County,261,1.40707356555381,89.69,-6.62246948523864,92.84
1,12129,Wakulla County,131,0.369019104527374,68.79,-14.0793030460042,43.68
1,12131,Walton County,199,0.924321710712444,81.29,-10.4112981043901,76.58
1,12133,Washington County,104,-0.566328815204032,32.64,-16.7291839634819,6.78
1,13001,Appling County,100,-0.556303699562539,33.31,-14.6159802953799,36.11
1,13003,Atkinson County,81,-0.807376093481994,21.7,-13.687293922199,48.23
1,13005,Bacon County,91,-0.68460384849066,27.17,-13.7898870419275,47.18
1,13007,Baker County,81,0.560655981330338,73.88,-9.08871229958827,83.96
1,13009,Baldwin County,118,0.516320086455527,72.7,-17.3252597988038,2.74
1,13011,Banks County,96,-0.26501793833496,46.04,-16.3991788487446,10.4
1,13013,Barrow County,183,0.762223491840425,78.14,-11.6943195485336,67.39
1,13015,Bartow County,196,1.01086327951645,82.88,-8.23877487263052,87.53
1,13017,Ben Hill County,85,-0.0980618071847693,52.59,-12.9679146811532,55.42
1,13019,Berrien County,93,-0.491437428380017,36.43,-14.4645424675504,38.56
1,13021,Bibb County,193,1.45264421210992,90.49,-11.4852079689282,68.92
1,13023,Bleckley County,81,-0.458142026136582,37.93,-16.527467098936,8.81
1,13025,Brantley County,81,-1.0732267604755,11.87,-16.9581560954145,4.74
1,13027,Brooks County,89,-0.953795593296723,16.07,-14.3550773519746,39.99
1,13029,Bryan County,139,0.339395223297256,67.64,-14.4024525046215,39.26
1,13031,Bulloch County,168,0.559084545065351,73.85,-13.3587826313564,51.8
1,13033,Burke County,97,-0.734028769964315,24.94,-15.1166287784006,28.41
1,13035,Butts County,91,-0.448581193480431,38.34,-19.4253141399424,0.16
1,13037,Calhoun County,54,-1.30478946470359,6.49,-14.1438102588002,42.7
1,13039,Camden County,107,0.265651822147168,65.35,-15.8018378143106,17.85
1,13043,Candler County,99,-0.452570554300805,38.15,-13.8191560127223,46.87
1,13045,Carroll County,158,0.956597424817114,81.9,-10.631977093922,75.15
1,13047,Catoosa County,159,0.463195176486134,71.62,-14.0081042444656,44.86
1,13049,Charlton County,79,-0.425126753509953,39.39,-15.2975708082439,25.9
1,13051,Chatham County,214,1.56831730879234,91.85,-8.17972968033508,87.91
1,13053,Chattahoochee County,21,2.09032183728699,96.12,-0.767902292524669,98.95
1,13055,Chattooga County,84,-0.613339895750243,30.38,-18.2289739570353,0.67
1,13057,Cherokee County,237,1.32774108169692,88.55,-7.71705347783906,89.53
1,13059,Clarke County,143,1.90394567585767,94.81,-10.5453169544147,75.79
1,13061,Clay County,64,-0.44360037000798,38.56,-14.0621146947335,43.84
1,13063,Clayton County,152,1.82924924535137,94.3,-7.94014002217948,88.86
1,13065,Clinch County,90,-0.215319199211869,48.14,-11.8329451972907,66.4
1,13067,Cobb County,275,2.2348857919417,96.98,-10.9326729438794,73.08
1,13069,Coffee County,125,-0.171623410353817,49.48,-12.3351163380302,62.01
1,13071,Colquitt County,123,-0.545700149775896,33.95,-13.4055948849242,51.32
1,13073,Columbia County,186,1.0439761138825,83.49,-12.2757047043149,62.58
1,13075,Cook County,99,-0.27894787748692,45.31,-14.7949246727907,33.57
1,13077,Coweta County,187,1.33789065215034,88.67,-12.0918707849632,63.92
1,13079,Crawford County,75,-0.955703489850932,15.91,-16.8342518346387,5.85
1,13081,Crisp County,109,-0.471144845179163,37.42,-15.7905296850572,18.01
1,13083,Dade County,82,0.00613826343568883,56.44,-13.1369953813485,53.71
1,13085,Dawson County,129,0.745563109824503,77.7,-15.5791954855289,20.87
1,13087,Decatur County,122,-0.54517928634925,34.01,-13.0435199335222,54.72
1,13089,DeKalb County,229,2.4070007258864,97.93,-8.06163881888587,88.45
1,13091,Dodge County,96,-0.675279630864988,27.59,-16.7490922993096,6.62
1,13093,Dooly County,74,-1.00338373084753,14.16,-14.7861906495419,33.69
1,13095,Dougherty County,159,1.08152911083109,84.28,-12.5933805255796,59.5
1,13097,Douglas County,182,1.43970407928413,90.3,-12.3789049828583,61.57
1,13099,Early County,78,-0.887924939882098,18.45,-15.1822322011936,27.62
1,13101,Echols County,62,-0.72305946966081,25.49,-14.8282806551895,33.25
1,13103,Effingham County,133,0.0311507255522655,57.46,-14.3438769928111,40.18
1,13105,Elbert County,104,-0.0981352589810269,52.56,-14.9837048597738,30.67
1,13107,Emanuel County,104,-0.500244742822842,36.05,-15.0838397195725,29.02
1,13109,Evans County,80,-0.846372640799702,20.11,-16.8499602761452,5.66
1,13111,Fannin County,147,-0.0366663162731954,54.63,-14.9831319942457,30.7
1,13113,Fayette County,227,1.43456534572102,90.2,-10.5306232413298,75.91
1,13115,Floyd County,149,1.09247443042777,84.44,-9.358430042755,82.44
1,13117,Forsyth County,248,1.63212964563058,92.62,-6.59259986996578,93
1,13119,Franklin County,115,0.144482561309406,61.72,-13.9994663901758,45.05
1,13121,Fulton County,257,2.9968011848161,99.87,-8.23602228911305,87.59
1,13123,Gilmer County,145,-0.118047957630349,51.8,-12.4974131255475,60.36
1,13125,Glascock County,71,-0.743675697804108,24.56,-14.1614573251719,42.44
1,13127,Glynn County,179,1.14314919094661,85.49,-13.2028404941161,53.23
1,13129,Gordon County,109,0.916163530105767,81.16,-10.0684542623606,78.59
1,13131,Grady County,109,-0.664278386913239,28.16,-14.7625114487043,34.04
1,13133,Greene County,114,0.259762418921549,65.16,-13.6832799467441,48.3
1,13135,Gwinnett County,345,2.15480917987524,96.63,-11.8602655027817,65.99
1,13137,Habersham County,130,-0.189519587049161,49,-15.7203481537605,19.15
1,13139,Hall County,196,1.58268830128347,92.05,-7.00670219368746,91.76
1,13141,Hancock County,99,-0.119581925900073,51.67,-14.3626126827009,39.9
1,13143,Haralson County,117,-0.0739353589913728,53.48,-12.7783044685682,57.72
1,13145,Harris County,110,-0.0352423794582038,54.72,-14.3029846362302,40.76
1,13147,Hart County,104,-0.32010358276649,43.94,-15.4392600847947,23.54
1,13149,Heard County,87,-0.595608816455078,31.02,-14.6493796092926,35.67
1,13151,Henry County,158,1.28374259181033,87.72,-12.1227407747496,63.7
1,13153,Houston County,116,0.782522749111647,78.78,-15.1013192515903,28.73
1,13155,Irwin County,72,-1.16709279969374,9.16,-15.5296114141632,21.79
1,13157,Jackson County,124,0.937876669086915,81.55,-9.19838373071833,83.14
1,13159,Jasper County,116,-0.25039444505827,46.71,-12.6471882147616,58.96
1,13161,Jeff Davis County,92,-0.512063041586627,35.54,-14.5110381778524,37.61
1,13163,Jefferson County,98,-0.844867270090387,20.2,-13.2270906564564,52.97
1,13165,Jenkins County,73,-0.884662514609221,18.61,-15.3871543732819,24.34
1,13167,Johnson County,87,-0.996936755382598,14.41,-15.691615747968,19.31
1,13169,Jones County,110,-0.534615664675847,34.36,-16.0717267443408,14.19
1,13171,Lamar County,96,-0.750810858233023,24.24,-16.1883440236043,12.5
1,13173,Lanier County,78,-1.10034387636015,11.14,-17.1749922615231,3.6
1,13175,Laurens County,142,0.264921322527892,65.32,-15.3653163119273,24.72
1,13177,Lee County,129,-0.353033468610723,42.76,-14.6583838215489,35.57
1,13179,Liberty County,59,1.02547951897936,83.17,-8.78450053384168,85.11
1,13181,Lincoln County,100,-0.484608715574962,36.84,-17.3036088141557,2.86
1,13183,Long County,93,-0.087687080632226,53.1,-15.130359453981,28.16
1,13185,Lowndes County,171,0.92905065762698,81.42,-12.880413625446,56.76
1,13187,Lumpkin County,136,0.538755078285496,73.34,-13.4732801774867,50.62
1,13189,McDuffie County,112,-0.238723230218699,46.99,-15.7314445452209,18.93
1,13191,McIntosh County,102,-0.734657379392885,24.85,-16.0501918005566,14.44
1,13193,Macon County,85,-1.04249618223033,13.04,-15.7515972204362,18.42
1,13195,Madison County,128,-0.666853666248784,28,-12.495509755543,60.39
1,13197,Marion County,62,-1.14482939671168,9.83,-15.6219612647575,20.3
1,13199,Meriwether County,104,-0.573737229819642,32.1,-15.5023651525169,22.3
1,13201,Miller County,63,-1.31211893352257,6.43,-17.2933301778053,2.93
1,13205,Mitchell County,92,-0.970055271116565,15.43,-15.2090853457617,27.11
1,13207,Monroe County,111,-0.42916438325266,39.23,-15.2996117883619,25.84
1,13209,Montgomery County,82,-0.690170510510354,26.92,-16.9499602054629,4.8
1,13211,Morgan County,127,-0.21244342928653,48.23,-14.055022781013,43.94
1,13213,Murray County,98,-0.168359231552957,49.7,-14.7177060423945,34.58
1,13215,Muscogee County,170,1.58655897048706,92.11,-12.7792305710432,57.68
1,13217,Newton County,178,0.927117665288868,81.32,-7.75620855872995,89.44
1,13219,Oconee County,163,0.778425748822669,78.62,-12.546426413006,59.97
1,13221,Oglethorpe County,92,-0.498390879554069,36.11,-15.4900347500968,22.53
1,13223,Paulding County,206,0.908371865663334,81.04,-9.17412487022886,83.2
1,13225,Peach County,96,0.196284175480766,63.7,-15.9933720920086,15.05
1,13227,Pickens County,158,0.19941454647445,63.79,-11.962678527855,65.03
1,13229,Pierce County,108,-0.71065031297383,25.93,-16.0737031855522,14.16
1,13231,Pike County,122,-0.462653438937792,37.77,-13.9883458625402,45.18
1,13233,Polk County,121,-0.0291230689544706,54.88,-15.8259272116512,17.47
1,13235,Pulaski County,75,-0.716151352155192,25.74,-15.975719329986,15.34
1,13237,Putnam County,129,-0.599564919176311,30.89,-13.2532793262826,52.72
1,13239,Quitman County,53,-0.588971253147777,31.34,-12.9888106604943,55.2
1,13241,Rabun County,121,-0.320795349237378,43.84,-16.1872806518431,12.57
1,13243,Randolph County,79,-1.15963512517753,9.35,-15.5939206940346,20.59
1,13245,Richmond County,158,1.83284481577254,94.4,-10.1286612780576,78.4
1,13247,Rockdale County,190,1.1649799899983,85.71,-12.1082937379837,63.76
1,13249,Schley County,87,-0.206103119305563,48.49,-13.1512181934425,53.52
1,13251,Screven County,91,-0.939865049771712,16.54,-15.2671868493033,26.34
1,13253,Seminole County,70,-1.3529503659443,5.6,-16.4230513846352,10.05
1,13255,Spalding County,143,0.798183693461571,79.03,-13.1520680760165,53.48
1,13257,Stephens County,118,0.139585179871247,61.37,-15.074840408302,29.24
1,13259,Stewart County,35,-1.36417428329682,5.41,-11.8397470685024,66.27
1,13261,Sumter County,123,-0.00581338156340786,56,-13.3137146818479,52.21
1,13263,Talbot County,70,-1.17682228126847,8.97,-16.2546242864268,11.77
1,13265,Taliaferro County,34,-1.3818149521244,5.12,-11.7389121331812,66.91
1,13267,Tattnall County,78,-0.7390618278186,24.72,-15.0623891307228,29.46
1,13269,Taylor County,87,-0.773405431618989,23.45,-15.8035956491437,17.79
1,13271,Telfair County,82,-1.05388846510632,12.66,-16.9234832052726,4.96
1,13273,Terrell County,91,-1.1247422070444,10.44,-15.5607396806313,21.29
1,13275,Thomas County,167,0.752760413250505,77.86,-7.98640797659435,88.77
1,13277,Tift County,134,0.36867571707806,68.76,-11.6982560416278,67.29
1,13279,Toombs County,113,-0.0356946375132091,54.69,-14.7225182960906,34.52
1,13281,Towns County,95,-0.0276982513380922,54.98,-16.7245949078859,6.94
1,13283,Treutlen County,86,-0.490177904816336,36.53,-14.8749577945764,32.52
1,13285,Troup County,114,1.19684604759152,86.48,-9.14267905759223,83.61
1,13287,Turner County,100,-0.916219498860972,17.37,-14.8144175540253,33.34
1,13289,Twiggs County,71,-0.774329878952818,23.35,-14.8944541351594,32.1
1,13291,Union County,138,-0.100893684399581,52.47,-13.0925139408705,54.25
1,13293,Upson County,104,-0.295466936402476,44.73,-17.4582819728774,2.42
1,13295,Walker County,111,0.360112963591679,68.5,-13.2020481573058,53.26
1,13297,Walton County,185,0.562935408471538,73.94,-8.50216706119386,86.26
1,13299,Ware County,123,-0.0601633630623327,53.8,-17.0168266799016,4.55
1,13301,Warren County,106,0.376856862222364,69.11,-10.5391104516764,75.85
1,13303,Washington County,102,-0.796440308866904,22.14,-15.0374135402489,29.78
1,13305,Wayne County,118,-0.415217714073663,39.77,-17.0817374134281,4.14
1,13307,Webster County,86,0.588371470889084,74.61,-8.44464320709887,86.54
1,13309,Wheeler County,89,0.61923715061157,75.28,-7.83542043080759,89.12
1,13311,White County,151,-0.228790465516807,47.44,-11.8464639809044,66.18
1,13313,Whitfield County,148,1.34140399274802,88.74,-9.74889548231214,80.46
1,13315,Wilcox County,76,-1.260411056865,7.38,-14.7996863032357,33.5
1,13317,Wilkes County,91,-1.11690263715806,10.69,-17.6480299898008,1.75
1,13319,Wilkinson County,66,-0.830643256966536,20.71,-14.9817149178587,30.77
1,13321,Worth County,114,-0.855590874532444,19.66,-14.5955175418399,36.49
1,15001,Hawaii County,202,1.14247518845639,85.46,-8.58394927522293,85.84
1,15003,Honolulu County,207,2.03015354884371,95.48,-7.94817978676049,88.83
1,15007,Kauai County,160,1.36595206663838,89.02,-10.6432366183067,74.99
1,15009,Maui County,203,1.46152238673549,90.71,-10.7771949728433,74.36
1,16001,Ada County,312,1.80399901107092,94.08,-6.78010040835551,92.33
1,16003,Adams County,105,-0.122613187192073,51.48,-14.0959236825497,43.4
1,16005,Bannock County,208,0.752584342036379,77.82,-9.88173707864782,79.57
1,16007,Bear Lake County,114,-0.521980261440052,34.93,-14.7070720711443,34.74
1,16009,Benewah County,109,-0.847027173869294,20.04,-15.647952230661,19.89
1,16011,Bingham County,154,-0.00710850609555065,55.87,-9.97383038958339,79.16
1,16013,Blaine County,185,1.09278595954849,84.47,-9.53996172750638,81.55
1,16015,Boise County,112,0.254938742406154,65.07,-14.9080974706815,31.82
1,16017,Bonner County,225,0.52527837674876,72.96,-1.36993541735799,98.66
1,16019,Bonneville County,264,1.19956744398373,86.54,-4.79769750732954,95.93
1,16021,Boundary County,128,-0.44501057972043,38.47,-13.8196811507001,46.83
1,16023,Butte County,20,-0.368685684937777,41.87,-4.69631652776366,96.09
1,16025,Camas County,91,-0.0136949564199607,55.71,-16.4618220142489,9.61
1,16027,Canyon County,262,0.51609476767563,72.67,12.5056127857797,100
1,16029,Caribou County,91,-0.832207103370813,20.65,-16.4928139286742,9.32
1,16031,Cassia County,130,-0.229695170238322,47.41,-11.6980239510036,67.32
1,16033,Clark County,56,0.0182865309940614,56.82,-10.7493421292108,74.51
1,16035,Clearwater County,107,-0.354525933206253,42.7,-16.6078342715952,8.05
1,16037,Custer County,102,-0.486210589228934,36.75,-16.2250693062061,12.12
1,16039,Elmore County,95,-0.602914941973716,30.77,-15.9138289679015,16.16
1,16041,Franklin County,136,-0.476406958599594,37.26,-12.4100811157437,61.22
1,16043,Fremont County,126,-0.651428412796654,28.54,-14.6275515997719,35.98
1,16045,Gem County,168,-0.00100982429873526,56.25,-8.62860576672236,85.62
1,16047,Gooding County,87,-0.992046118672265,14.6,-14.5523271594385,37.13
1,16049,Idaho County,154,-0.570813588968211,32.29,-7.73018124018623,89.47
1,16051,Jefferson County,149,-0.0411879477688157,54.44,-9.97405769270497,79.13
1,16053,Jerome County,105,-0.267640984965827,45.94,-13.877299166733,46.2
1,16055,Kootenai County,284,1.16264042808769,85.68,0.686747903498113,99.33
1,16057,Latah County,150,0.491813415963088,72.26,-14.0181117743721,44.73
1,16059,Lemhi County,138,-0.361493639224256,42.22,-13.1438903238175,53.61
1,16061,Lewis County,80,-0.838913329244805,20.43,-16.4884200668196,9.35
1,16063,Lincoln County,81,-0.475362524613641,37.29,-13.2174805792893,53.04
1,16065,Madison County,129,0.523629628918762,72.86,-13.0658982388372,54.6
1,16067,Minidoka County,115,-0.640436956070036,29.18,-12.3951483004892,61.31
1,16069,Nez Perce County,151,0.654460082901398,75.88,-15.7258546449493,19.12
1,16071,Oneida County,82,-0.462463381420182,37.83,-14.5504471218341,37.23
1,16073,Owyhee County,93,-0.628162207147275,29.84,-13.9364354127623,45.66
1,16075,Payette County,141,-0.171502844975544,49.51,-10.0883214325472,78.52
1,16077,Power County,57,-0.985908358878691,14.83,-13.7701994407523,47.5
1,16079,Shoshone County,114,0.0859839141007102,59.5,-14.2507280802869,41.27
1,16081,Teton County,162,0.545555989997085,73.5,-11.06999821152,72.26
1,16083,Twin Falls County,223,0.597322043796707,74.77,-1.35733484701717,98.7
1,16085,Valley County,143,0.43575181581258,70.7,-12.503441591958,60.32
1,16087,Washington County,116,0.0195154693585842,56.92,-14.4448437376701,38.75
1,17001,Adams County,174,1.06218523436505,84,-10.2925564795781,77.25
1,17003,Alexander County,51,-0.752059814653177,23.99,-12.8043955615476,57.62
1,17005,Bond County,92,-0.0970634952743674,52.72,-14.5549154860299,37.07
