geo_aggregation_level,geoid,name,industrial_diversity,economic_complexity_index,economic_complexity_percentile_score,strategic_index,strategic_index_percentile
4,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD CSA",302,0.853557205330291,82.87,-3.68338875962575,23.76
4,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",205,3.32995388471046,100,-16.7513065458877,9.39
4,264,"Gainesville-Lake City, FL CSA",184,0.368432489045336,74.59,-4.43601571638319,21.55
4,300,"Jacksonville-Kingsland-Palatka, FL-GA CSA",309,1.60517555661442,92.27,-22.6289648337714,6.08
4,370,"Miami-Port St. Lucie-Fort Lauderdale, FL CSA",364,2.83596924987735,98.34,-70.7636377938266,0.55
4,412,"North Port-Bradenton, FL CSA",280,1.61979198030333,92.82,-19.7787192741606,7.18
4,163,"Cape Coral-Fort Myers-Naples, FL CSA",263,1.59891116615132,91.71,-17.968998180769,8.29
4,422,"Orlando-Lakeland-Deltona, FL CSA",291,1.99909560774673,94.48,-29.1764249228746,3.87
4,533,"Tallahassee-Bainbridge, FL-GA CSA",180,1.2844031183035,88.95,-5.67149117894286,18.23
4,356,"Macon-Bibb County--Warner Robins, GA CSA",166,-0.180784692372007,53.04,-3.24229467414298,27.62
4,496,"Savannah-Hinesville-Statesboro, GA CSA",227,0.235978470450371,67.4,-0.626613688728102,39.78
4,147,"Boise City-Mountain Home-Ontario, ID-OR CSA",322,0.989461234971699,85.08,-10.1667952789735,13.81
4,292,"Idaho Falls-Rexburg-Blackfoot, ID CSA",247,0.296353136227797,72.38,-1.38736400848605,36.46
4,518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID CSA",318,0.363975146861374,74.03,0.835231177359898,49.17
4,446,"Pullman-Moscow, WA-ID CSA",128,0.138022059505444,65.19,-4.29843692339363,22.1
4,482,"Salt Lake City-Provo-Orem, UT-ID CSA",365,1.54866768585708,90.61,-27.4646812060702,4.97
4,448,"Quincy-Hannibal, IL-MO CSA",209,-0.708096538797467,25.41,4.04657705124493,62.98
4,164,"Cape Girardeau-Sikeston, MO-IL CSA",232,-0.864818457819583,17.13,8.58430876986961,77.35
4,476,"St. Louis-St. Charles-Farmington, MO-IL CSA",312,-0.0939204586312828,55.25,13.7988206593224,86.19
4,466,"Rockford-Freeport-Rochelle, IL CSA",251,-1.19612481008031,5.52,17.7262231027377,91.71
4,176,"Chicago-Naperville, IL-IN-WI CSA",409,0.783980012081064,82.32,0.235884079017993,45.3
4,169,"Champaign-Urbana-Danville, IL CSA",173,-0.284505845536013,47.51,-0.594701009694412,40.33
4,522,"Springfield-Jacksonville-Lincoln, IL CSA",143,-0.277459403362599,49.17,-2.85414412559754,29.83
4,427,"Peoria-Canton, IL CSA",203,-0.58657758768705,32.04,2.49027793778142,59.12
4,161,"Burlington-Fort Madison, IA-IL CSA",180,-1.1773062082258,6.63,1.35543765010672,51.38
4,209,"Davenport-Moline, IA-IL CSA",257,-1.26294873284279,3.87,19.2282923852645,92.27
4,166,"Carbondale-Marion-Herrin, IL CSA",152,-0.517413890273755,35.36,-3.3586605697019,27.07
4,221,"Dixon-Sterling, IL CSA",173,-1.3520841223808,2.76,1.11309191781413,50.28
4,145,"Bloomington-Pontiac, IL CSA",146,-0.605242742039727,30.39,-2.22512236859613,33.7
4,424,"Paducah-Mayfield, KY-IL CSA",213,-0.384944035660577,41.44,2.48931790331592,58.56
4,258,"Fort Wayne-Huntington-Auburn, IN CSA",313,-1.36036744277898,2.21,40.234627233982,99.45
4,294,"Indianapolis-Carmel-Muncie, IN CSA",315,-0.532227060510556,33.7,23.2464822991142,94.48
4,320,"Lafayette-West Lafayette-Frankfort, IN CSA",204,-1.10724022871653,7.18,5.92127381178861,70.17
4,350,"Louisville/Jefferson County--Elizabethtown, KY-IN CSA",310,-0.279451814074,48.62,17.4588785470116,91.16
4,178,"Cincinnati-Wilmington, OH-KY-IN CSA",335,-0.451361305665344,39.23,28.5975957522728,97.24
4,515,"South Bend-Elkhart-Mishawaka, IN-MI CSA",293,-1.32027566729436,3.31,33.0653088846212,98.9
4,458,"Richmond-Connersville, IN CSA",170,-1.46034984619036,1.1,0.507059437560553,47.51
4,144,"Bloomington-Bedford, IN CSA",164,-0.0132281245114588,58.56,-3.57083984430865,24.86
4,241,"Evansville-Henderson, IN-KY CSA",258,-0.917060491470611,13.26,14.3151955742304,87.29
4,168,"Cedar Rapids-Iowa City, IA CSA",204,-0.594474718311411,31.49,3.01806752943189,60.22
4,218,"Des Moines-West Des Moines-Ames, IA CSA",253,-0.0424943793364403,58.01,5.14761272564782,65.19
4,517,"Spencer-Spirit Lake, IA CSA",175,-0.522666157207443,34.81,-1.58075763420516,34.81
4,420,"Omaha-Fremont, NE-IA CSA",269,0.445292423230291,77.35,-0.369235240333817,41.99
4,512,"Sioux City-Le Mars, IA-NE-SD CSA",195,-1.09713789486705,8.84,3.80818648074292,62.43
4,312,"Kansas City-Overland Park-Kansas City, MO-KS CSA",326,0.24273662844719,68.51,8.46916232760846,76.24
4,556,"Wichita-Arkansas City-Winfield, KS CSA",254,-0.350315528608519,44.75,7.34857325886152,74.03
4,309,"Joplin-Miami, MO-OK-KS CSA",242,-1.09901036791326,8.29,12.8785697203824,84.53
4,150,"Bowling Green-Glasgow-Franklin, KY CSA",242,-0.95616013359659,11.6,11.4541923330409,80.66
4,336,"Lexington-Fayette--Richmond--Frankfort, KY CSA",239,-0.384661200269627,41.99,5.98439060154844,70.72
4,371,"Middlesborough-Corbin, KY CSA",181,-0.759360192322918,23.2,0.0882959326590619,44.75
4,170,"Charleston-Huntington-Ashland, WV-OH-KY CSA",231,-0.598068360962118,30.94,6.69603393423949,71.82
4,318,"Lafayette-New Iberia-Opelousas, LA CSA",270,-0.0127679159082062,59.12,4.53199186143857,63.54
4,132,"Baton Rouge-Hammond, LA CSA",249,0.118724235528571,64.64,1.58179907444448,53.04
4,324,"Lake Charles-DeRidder, LA CSA",217,-0.123322321290183,54.14,1.38237836329197,51.93
4,508,"Shreveport-Bossier City-Minden, LA CSA",247,-0.26207535139587,50.83,5.36191994635813,67.4
4,406,"New Orleans-Metairie-Slidell, LA-MS CSA",297,1.35053204469853,89.5,-14.3570183608167,10.5
4,384,"Monroe-Ruston, LA CSA",232,-0.439869452824333,39.78,5.22883182456754,66.3
4,438,"Portland-Lewiston-South Portland, ME CSA",280,0.782862889899728,81.77,-6.02824367795065,17.68
4,480,"Salisbury-Ocean Pines, MD CSA",216,0.567241565972751,78.45,-5.04721587787737,19.89
4,148,"Boston-Worcester-Providence, MA-RI-NH CSA",329,1.77411553097367,93.92,-26.2243708449026,5.52
4,521,"Springfield-Amherst Town-Northampton, MA CSA",249,-0.0665910853866043,56.91,4.75433443558618,64.09
4,266,"Grand Rapids-Wyoming, MI CSA",334,-0.67355077227539,27.62,32.6926850701815,97.79
4,474,"Saginaw-Midland-Bay City, MI CSA",240,-0.364447620360937,43.09,5.20115060336606,65.75
4,310,"Kalamazoo-Battle Creek-Portage, MI CSA",242,-0.723884871988154,23.76,10.6509613024869,79.01
4,330,"Lansing-East Lansing-Owosso, MI CSA",216,-0.113900160009877,54.7,1.18572954802461,50.83
4,361,"Marinette-Iron Mountain, WI-MI CSA",192,-0.961096607085273,11.05,2.02731848091206,55.8
4,220,"Detroit-Warren-Ann Arbor, MI CSA",301,0.0349602934785838,63.54,10.8412170129608,79.56
4,394,"Mount Pleasant-Alma, MI CSA",164,-0.892060257113008,15.47,-1.31496069203142,37.57
4,378,"Minneapolis-St. Paul, MN-WI CSA",348,0.277206321960542,71.82,11.3727698006193,80.11
4,359,"Mankato-New Ulm, MN CSA",206,-0.675598936774115,27.07,3.24823046653208,61.33
4,228,"Duluth-Grand Rapids, MN-WI CSA",216,-0.255831377457352,51.38,0.502640051369943,46.96
4,244,"Fargo-Wahpeton, ND-MN CSA",235,0.0365647953102962,64.09,1.402570082753,52.49
4,462,"Rochester-Austin-Winona, MN CSA",173,-0.916730551306069,13.81,0.435254640855272,46.41
4,317,"La Crosse-Onalaska-Sparta, WI-MN CSA",188,-0.691543496910046,26.52,0.932193275490888,49.72
4,539,"Tupelo-Corinth, MS CSA",203,-1.17819805618928,6.08,5.54700271034615,69.06
4,298,"Jackson-Vicksburg-Brookhaven, MS CSA",236,-0.493947439474458,37.57,6.14751963534548,71.27
4,279,"Hattiesburg-Laurel, MS CSA",171,-0.951675718650973,12.15,-0.760949717461614,39.23
4,523,"Starkville-Columbus, MS CSA",171,-0.647020499809813,28.18,-1.54742619759235,35.91
4,190,"Columbia-Jefferson City-Moberly, MO CSA",213,-0.808325512287513,20.44,5.31056615177943,66.85
4,339,"Lincoln-Beatrice, NE CSA",228,-0.0524428558939292,57.46,1.96353157050998,54.7
4,332,"Las Vegas-Henderson, NV CSA",233,2.44608543709699,97.24,-20.6706343286039,6.63
4,313,"Keene-Brattleboro, NH-VT CSA",228,0.0222651109065482,61.88,0.528691082349616,48.07
4,106,"Allentown-Bethlehem-East Stroudsburg, PA-NJ CSA",283,-0.306547890358401,46.96,12.6306381055631,83.98
4,105,"Albuquerque-Santa Fe-Los Alamos, NM CSA",227,1.47936838439634,90.06,-11.9501382719267,12.15
4,238,"El Paso-Las Cruces, TX-NM CSA",213,0.314590596149748,73.48,-2.62476010561774,32.04
4,104,"Albany-Schenectady, NY CSA",248,0.23935396743908,67.96,0.360071549368962,45.86
4,160,"Buffalo-Cheektowaga-Olean, NY CSA",297,-0.155638444427026,53.59,12.5003498130416,83.43
4,532,"Syracuse-Auburn, NY CSA",256,-0.271116567035352,49.72,7.67287818838189,74.59
4,236,"Elmira-Corning, NY CSA",190,-0.524972460622074,34.25,-0.0231345713296363,43.65
4,296,"Ithaca-Cortland, NY CSA",165,0.461784538843643,77.9,-3.44358956816105,26.52
4,464,"Rochester-Batavia-Seneca Falls, NY CSA",255,0.000545328134250029,60.22,5.41494561853134,67.96
4,268,"Greensboro--Winston-Salem--High Point, NC CSA",330,-0.37063218232611,42.54,22.713578052083,93.92
4,172,"Charlotte-Concord, NC-SC CSA",365,0.200068671851436,66.85,14.4842811123416,87.85
4,274,"Greenville-Washington, NC CSA",187,0.18755915799406,65.75,-2.79273052648576,30.39
4,120,"Asheville-Waynesville-Brevard, NC CSA",301,0.750726871305441,81.22,-6.7872133692398,16.57
4,545,"Virginia Beach-Chesapeake, VA-NC CSA",212,1.09953184099581,86.19,-7.3908907736838,16.02
4,404,"New Bern-Morehead City, NC CSA",174,0.618663292371915,79.01,-5.42669691970736,18.78
4,450,"Raleigh-Durham-Cary, NC CSA",246,1.68135731186316,93.37,-12.9367257045781,11.05
4,246,"Fayetteville-Lumberton-Pinehurst, NC CSA",170,-0.334830353914064,45.3,-1.34510770564256,37.02
4,468,"Rocky Mount-Wilson-Roanoke Rapids, NC CSA",228,-0.642356211273201,28.73,5.66399805421329,69.61
4,338,"Lima-Van Wert-Celina, OH CSA",237,-1.46897899939493,0.55,16.2527755411574,89.5
4,360,"Mansfield-Ashland-Bucyrus, OH CSA",231,-1.23141452528561,4.97,11.735952261608,82.32
4,184,"Cleveland-Akron-Canton, OH CSA",380,-0.838318375667507,18.78,53.5545111487587,100
4,198,"Columbus-Marion-Zanesville, OH CSA",279,-0.558603954587201,32.6,16.6672317582189,90.06
4,212,"Dayton-Springfield-Kettering, OH CSA",281,-1.23730734667602,4.42,27.5137182146474,96.69
4,566,"Youngstown-Warren-Salem, OH CSA",284,-0.837064249403067,19.34,19.6253231734081,93.37
4,248,"Findlay-Tiffin, OH CSA",183,-1.44035178088782,1.66,3.58097891252313,61.88
4,430,"Pittsburgh-Weirton-Steubenville, PA-OH-WV CSA",321,-0.490140860435282,38.12,23.3068082208718,95.03
4,425,"Parkersburg-Marietta-Vienna, WV-OH CSA",199,-0.804570133762312,21.55,2.34186963762398,57.46
4,555,"Weatherford-Elk City, OK CSA",146,-0.715200242319068,24.31,-2.98130520488656,29.28
4,206,"Dallas-Fort Worth, TX-OK CSA",378,1.26096045603247,87.85,-19.4118553711946,7.73
4,416,"Oklahoma City-Shawnee, OK CSA",270,0.379624938330899,75.14,-0.185047746153689,42.54
4,334,"Lawton-Duncan, OK CSA",134,-0.405760784689029,40.33,-3.84898523653729,23.2
4,538,"Tulsa-Bartlesville-Muskogee, OK CSA",301,0.0237923455923095,62.43,8.22897286668967,75.69
4,440,"Portland-Vancouver-Salem, OR-WA CSA",342,1.05494215111839,85.64,-11.3106353139151,12.71
4,366,"Medford-Grants Pass, OR CSA",261,0.401141838088985,76.24,-2.75578686905213,31.49
4,276,"Harrisburg-York-Lebanon, PA CSA",279,-0.843528186818311,18.23,19.580282329246,92.82
4,107,"Altoona-Huntingdon, PA CSA",219,-0.827937870825546,19.89,5.49347052844085,68.51
4,306,"Johnstown-Somerset, PA CSA",243,-0.904916370208161,14.36,11.6516566852986,81.77
4,524,"State College-DuBois, PA CSA",179,-0.714988065758724,24.86,-0.140928137783646,43.09
4,558,"Williamsport-Lock Haven, PA CSA",220,-0.806640240816793,20.99,6.75310116037896,72.38
4,146,"Bloomsburg-Berwick-Sunbury, PA CSA",221,-1.10322328143811,7.73,8.80689630207143,77.9
4,240,"Erie-Meadville, PA CSA",246,-1.00706487754893,10.5,12.9575023509037,85.08
4,273,"Greenville-Spartanburg-Anderson, SC CSA",322,-0.636886605490289,29.28,27.2902910099737,96.13
4,192,"Columbia-Sumter-Orangeburg, SC CSA",288,-0.0807437644206013,56.35,9.35819769675974,78.45
4,396,"Myrtle Beach-Conway, SC CSA",247,1.24655554106577,87.29,-12.7392800554701,11.6
4,452,"Rapid City-Spearfish, SD CSA",262,0.424017188818511,76.8,-2.7883368404871,30.94
4,315,"Knoxville-Morristown-Sevierville, TN CSA",296,-0.267850567762205,50.28,12.2225875242525,82.87
4,400,"Nashville-Davidson--Murfreesboro, TN CSA",336,0.939314402999863,83.43,-7.98680002095087,14.92
4,304,"Johnson City-Kingsport-Bristol, TN-VA CSA",245,-1.09228873404442,9.39,13.3186953145582,85.64
4,542,"Union City-Martin, TN CSA",144,-0.88746420785503,16.02,-3.07982616633684,28.73
4,372,"Midland-Odessa-Andrews, TX CSA",172,-0.333973318735866,45.86,-1.54761395820664,35.36
4,204,"Corpus Christi-Kingsville-Alice, TX CSA",226,0.26754760214747,70.72,-0.819104967758552,38.67
4,108,"Amarillo-Borger, TX CSA",255,-0.353462057387844,44.2,7.17178001032299,73.48
4,484,"San Antonio-New Braunfels-Kerrville, TX CSA",253,0.688454577155163,80.66,-4.52476836196359,20.99
4,288,"Houston-Pasadena, TX CSA",329,0.958221407665297,83.98,-7.8228244762116,15.47
4,544,"Victoria-Port Lavaca, TX CSA",206,-0.00765704484298429,59.67,-1.16143548425423,38.12
4,101,"Abilene-Sweetwater, TX CSA",203,-0.280792293730112,48.07,0.0581384214487037,44.2
4,154,"Brownsville-Harlingen-Raymondville, TX CSA",176,0.254637807239911,69.61,-3.54488924224228,25.41
4,540,"Tyler-Jacksonville, TX CSA",239,-0.234296865342085,52.49,2.36136402479462,58.01
4,352,"Lubbock-Plainview, TX CSA",235,-0.0859054776387818,55.8,2.03982943806576,56.35
4,365,"McAllen-Edinburg, TX CSA",182,0.380828007708354,75.69,-4.73749348948797,20.44
4,162,"Burlington-South Burlington-Barre, VT CSA",249,0.989001214066761,84.53,-6.18567751617193,17.13
4,277,"Harrisonburg-Staunton-Stuarts Draft, VA CSA",210,-0.329060741770287,46.41,1.9178608708948,54.14
4,393,"Moses Lake-Othello, WA CSA",130,-0.499765518364123,37.02,-3.17217183053626,28.18
4,314,"Kennewick-Richland-Walla Walla, WA CSA",176,0.00680548348801788,60.77,-3.62465300054455,24.31
4,500,"Seattle-Tacoma, WA CSA",267,2.55960708211073,97.79,-28.0280319467608,4.42
4,242,"Fairmont-Clarksburg, WV CSA",167,-0.51660070650627,35.91,-2.07310077235102,34.25
4,267,"Green Bay-Shawano, WI CSA",254,-0.901870273479684,14.92,13.8678471390072,86.74
4,118,"Appleton-Oshkosh-Neenah, WI CSA",242,-0.925397727256374,12.71,11.6163562292662,81.22
4,232,"Eau Claire-Menomonie, WI CSA",236,-0.706115803716339,25.97,7.7226733269557,75.14
4,357,"Madison-Janesville-Beloit, WI CSA",288,-0.357752081980573,43.65,14.9249623496414,88.95
4,376,"Milwaukee-Racine-Waukesha, WI CSA",351,-0.469003566040997,38.67,32.8579927871788,98.34
4,554,"Wausau-Stevens Point-Wisconsin Rapids, WI CSA",251,-1.03334911676909,9.94,14.7310926492607,88.4
